"","ISO","lang.family.x","lang.genus.x","native.country.x","native.country.area.x","language.x","lang.family.y","lang.genus.y","native.country.y","native.country.area.y","language.y","lat","lon","area","perimeter","n.neighbors","mean.temp","sum.precip","sd.temp","sd.precip","growing.season","pop_log"
"1432","mbb","Austronesian","Southern Philippines","Philippines","Asia","manobowesternbukidnon","Austronesian","Southern Philippines","Philippines","Asia","manobowesternbukidnon",7.67,124.75,67501,162562,6,NA,NA,NA,NA,NA,4.27953
"1433","pag","Austronesian","Northern Philippines","Philippines","Asia","pangasinan","Austronesian","Northern Philippines","Philippines","Asia","pangasinan",15.92,120.33,90783,143453,2,27.775,195.75,204.896,1.1194,8,6.06617
"1434","dmk","Indo-European","Indic","Pakistan","Asia","dumaki","Indo-European","Indic","Pakistan","Asia","dumaki",36.17,74,1758,15919,2,NA,NA,NA,NA,NA,2.69897
"1435","pks","Sign Languages","","Pakistan","Asia","indopakistanisignlanguagekarachidialect","Sign Languages","","Pakistan","Asia","indopakistanisignlanguagekarachidialect",28,68,NA,NA,NA,27.0167,9.083,11.293,7.7164,0,1.699
"1436","gwc","Indo-European","Indic","Pakistan","Asia","kalami","Indo-European","Indic","Pakistan","Asia","kalami",35.5,72.5,38445,169408,7,NA,NA,NA,NA,NA,4.60206
"1437","kls","Indo-European","Indic","Pakistan","Asia","kalasha","Indo-European","Indic","Pakistan","Asia","kalasha",35,72,22536,75483,3,NA,NA,NA,NA,NA,3.70148
"1438","pst","Indo-European","Iranian","Pakistan","Asia","pashto","Indo-European","Iranian","Pakistan","Asia","pashto",33,67,3548828,1237432,10,19.0431,22.889,18.69,8.9503,2.1667,6.89887
"1439","psr","Sign Languages","","Portugal","Europe","linguagestualportuguesa","Sign Languages","","Portugal","Europe","linguagestualportuguesa",40,-8,NA,NA,NA,12.25,114.167,66.25,4.9665,7,3.90309
"1440","guq","Tupian","Tupi-Guaraní","Paraguay","South America","ache","Tupian","Tupi-Guaraní","Paraguay","South America","ache",-25.25,-55.17,354695,825868,5,NA,NA,NA,NA,NA,3.17609
"1441","gva","Mascoian","Mascoian","Paraguay","South America","guana","Mascoian","Mascoian","Paraguay","South America","guana",-22,-58,6570,119840,4,24.6542,107.958,46.462,3.1733,11.5,1.74036
"1442","leg","Mascoian","Mascoian","Paraguay","South America","lengua","Mascoian","Mascoian","Paraguay","South America","lengua",-22.5,-59,2450588,716901,7,24.6417,56.25,32.168,3.3816,7,3.8264
"1443","mca","Matacoan","Matacoan","Paraguay","South America","maca","Matacoan","Matacoan","Paraguay","South America","maca",-25,-57.5,6992,139905,2,22.6354,94.375,40.638,3.5884,10,3.17609
"1444","ale","Eskimo-Aleut","Eskimo-Aleut","USA","North America","aleut","Eskimo-Aleut","Eskimo-Aleut","USA","North America","aleut",54,-166,115919.5,1251160.5,1.5,2.4833,57.125,16.461,5.1467,3,2.6902
"1445","alr","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","alutor","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","alutor",61,165,467463,1267908,3,-2.6,35.917,13.996,10.4265,4,2
"1446","ani","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","andi","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","andi",42.75,46.25,38823,89242,10,NA,NA,NA,NA,NA,4
"1447","aqc","Nakh-Daghestanian","Lezgic","Russia","Eurasia","archi","Nakh-Daghestanian","Lezgic","Russia","Eurasia","archi",42,46.83,4565,28418,6,NA,NA,NA,NA,NA,3
"1448","alt","Altaic","Turkic","Russia","Eurasia","altaisouthern","Altaic","Turkic","Russia","Eurasia","altaisouthern",51,87,4833993,1654380,9,NA,NA,NA,NA,NA,4.30103
"1449","akv","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","akhvakh","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","akhvakh",42.33,46.33,72534,107419,9,NA,NA,NA,NA,NA,3.54407
"1450","kap","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","bezhta","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","bezhta",42.08,46.17,12700,55456,7,NA,NA,NA,NA,NA,3.47712
"1451","kva","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","bagvalal","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","bagvalal",42.58,46.17,55513,114113,12,NA,NA,NA,NA,NA,3.30103
"1452","ckt","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","chukchi","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","chukchi",67,-173,18409290,13480743,7,-9.0312,29.063,12.177,15.1947,2.75,4
"1453","cji","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","chamalal","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","chamalal",42.55,46.05,50215,104513,13,NA,NA,NA,NA,NA,3.69897
"1454","clw","Altaic","Turkic","Russia","Eurasia","chulym","Altaic","Turkic","Russia","Eurasia","chulym",54.33,89.67,137517,178362,3,NA,NA,NA,NA,NA,2.69897
"1455","dlg","Altaic","Turkic","Russia","Eurasia","dolgan","Altaic","Turkic","Russia","Eurasia","dolgan",71.25,98,7427479,5856940,5,-12.0778,25.972,14.849,17.036,2.6667,3.69897
"1456","eve","Altaic","Tungusic","Russia","Eurasia","even","Altaic","Tungusic","Russia","Eurasia","even",68,130,423118,995953,3,NA,NA,NA,NA,NA,3.87754
"1457","gdo","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","godoberi","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","godoberi",42.67,46.08,3293,27369,9,NA,NA,NA,NA,NA,3.47712
"1458","gin","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","hinukh","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","hinukh",42.17,46,3677,24974,8,NA,NA,NA,NA,NA,2.30103
"1459","huz","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","hunzib","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","hunzib",42.17,46.25,15305,58715,6,NA,NA,NA,NA,NA,3.30103
"1460","inh","Nakh-Daghestanian","Nakh","Russia","Eurasia","ingush","Nakh-Daghestanian","Nakh","Russia","Eurasia","ingush",43.17,45.08,894983,529866,6,2.24445,83.722,42.793,7.80945,3.91665,5.36232
"1461","itl","Chukotko-Kamchatkan","Southern Chukotko-Kamchatkan","Russia","Eurasia","itelmen","Chukotko-Kamchatkan","Southern Chukotko-Kamchatkan","Russia","Eurasia","itelmen",57,157.5,557369,540673,4,NA,NA,NA,NA,NA,1.77815
"1462","izh","Uralic","Finnic","Russia","Eurasia","izhor","Uralic","Finnic","Russia","Eurasia","izhor",59,29,1590442,666513,7,4.9583,52.417,18.54,9.2762,5,2.48001
"1463","kbd","Northwest Caucasian","Northwest Caucasian","Russia","Eurasia","kabardian","Northwest Caucasian","Northwest Caucasian","Russia","Eurasia","kabardian",43.5,43.5,313608,223291.5,3.5,10.4417,31.833,15.379,7.6384,5,6.00518
"1464","ket","Yeniseian","Yeniseian","Russia","Eurasia","ket","Yeniseian","Yeniseian","Russia","Eurasia","ket",64,87,1779140,1964407,3,-6.8,45.333,16.233,15.5878,3,2.74036
"1465","khv","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","khvarshi","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","khvarshi",42.25,46.17,8726,45914,10,NA,NA,NA,NA,NA,2.69897
"1466","xas","Uralic","Samoyedic","Russia","Eurasia","kamass","Uralic","Samoyedic","Russia","Eurasia","kamass",52,92,NA,NA,NA,NA,NA,NA,NA,NA,1.69897
"1467","koi","Uralic","Finnic","Russia","Eurasia","komipermyak","Uralic","Finnic","Russia","Eurasia","komipermyak",59.5,54.5,1566630,593583,2,NA,NA,NA,NA,NA,5.06446
"1468","krk","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","kerek","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","kerek",62.25,175,191401,379416,2,NA,NA,NA,NA,NA,1.69897
"1469","kpt","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","karata","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia","karata",42.58,46.33,40254,80720,12,NA,NA,NA,NA,NA,3.69897
"1470","kpy","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","koryak","Chukotko-Kamchatkan","Northern Chukotko-Kamchatkan","Russia","Eurasia","koryak",61,167,4902498,6574032,6,-3.9306,37.139,12.878,11.2438,3.3333,3.54407
"1471","kca","Uralic","Ugric","Russia","Eurasia","khanty","Uralic","Ugric","Russia","Eurasia","khanty",65,65,12068368,8353065,5,-3.1274,42.321,19.57,13.9253,3.8571,4.07918
"1472","kpv","Uralic","Finnic","Russia","Eurasia","komizyrian","Uralic","Finnic","Russia","Eurasia","komizyrian",62,50,19579046,4232895,5,-1.1217,47.458,16.601,12.0652,4.4,5.41863
"1473","mrj","Uralic","Finnic","Russia","Eurasia","marihill","Uralic","Finnic","Russia","Eurasia","marihill",57,58,99347,150578,3,NA,NA,NA,NA,NA,4.81954
"1474","mdf","Uralic","Finnic","Russia","Eurasia","mordvinmoksha","Uralic","Finnic","Russia","Eurasia","mordvinmoksha",54,44,1155689,1886612,3,3.5333,48.333,14.119,11.6459,5,5.47262
"1475","mns","Uralic","Ugric","Russia","Eurasia","mansi","Uralic","Ugric","Russia","Eurasia","mansi",62,62,681721,1442400,4,-1.9167,45.583,19.294,13.2455,4,3.50297
"1476","neg","Altaic","Tungusic","Russia","Eurasia","negidal","Altaic","Tungusic","Russia","Eurasia","negidal",53,139,569505,669911,3,NA,NA,NA,NA,NA,2
"1477","yrk","Uralic","Samoyedic","Russia","Eurasia","nenets","Uralic","Samoyedic","Russia","Eurasia","nenets",69,72,10370346,21575091,7,-2.5069,39.59,15.998,11.2507,3.3333,4.427
"1478","nio","Uralic","Samoyedic","Russia","Eurasia","nganasan","Uralic","Samoyedic","Russia","Eurasia","nganasan",71,93,2317329,3603232,6,NA,NA,NA,NA,NA,2.69897
"1479","niv","Nivkh","Nivkh","Russia","Eurasia","nivkh","Nivkh","Nivkh","Russia","Eurasia","nivkh",53.33,142,804891,1566828,4,-2.3833,53.167,21.561,14.5202,4,3.03703
"1480","oac","Altaic","Tungusic","Russia","Eurasia","oroch","Altaic","Tungusic","Russia","Eurasia","oroch",50.33,137.5,394710,648983,3,NA,NA,NA,NA,NA,2
"1481","aia","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","arosi","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","arosi",-10.25,161.33,8956,147990,2,NA,NA,NA,NA,NA,3.8293
"1482","alu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","areare","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","areare",-9.25,161.17,25237,765128,6,NA,NA,NA,NA,NA,4.25042
"1483","nfl","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","ayiwo","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","ayiwo",-10.33,166.25,458,93775,0,NA,NA,NA,NA,NA,3.92428
"1484","blb","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","bilua","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","bilua",-7.75,156.67,13259,282307,4,NA,NA,NA,NA,NA,3.94151
"1485","tkw","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","buma","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","buma",-11.63,166.83,3051,111286,0,NA,NA,NA,NA,NA,1.69897
"1486","mrn","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","chekeholo","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","chekeholo",-8.33,159.67,12820,257964,3,NA,NA,NA,NA,NA,4.03503
"1487","nlg","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","gela","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","gela",-9.08,160.25,7294,431725,1,26.4917,174.75,82.345,0.4078,12,4.07467
"1488","hoa","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","hoava","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","hoava",-8.08,157.5,2873,137426,4,NA,NA,NA,NA,NA,2.66181
"1489","kkk","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kokota","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kokota",-8,159.13,13563,161997,4,NA,NA,NA,NA,NA,2.72428
"1490","kwd","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kwaio","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kwaio",-8.95,161,13961,206859,5,NA,NA,NA,NA,NA,4.12218
"1491","llu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","lau","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","lau",-9.58,161.5,18687,404784,14,NA,NA,NA,NA,NA,4.22884
"1492","lvk","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","lavukaleve","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","lavukaleve",-9.08,159.2,4082,656806,0,NA,NA,NA,NA,NA,3.25115
"1493","ojv","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","luangiua","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","luangiua",-5.33,159.42,99,137498,0,NA,NA,NA,NA,NA,3.3742
"1494","lgu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","longgu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","longgu",-9.75,160.67,4865,84193,5,NA,NA,NA,NA,NA,3.27738
"1495","mte","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","monoalu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","monoalu",-7.05,155.75,8205,614681,2,26.725,281.417,90.566,0.4845,12,3.52336
"1496","stc","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","natugu","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","natugu",-10.78,165.87,8256,278603,1,NA,NA,NA,NA,NA,3.77078
"1497","piv","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","pileni","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","pileni",-10.22,166.22,292,241947,0,NA,NA,NA,NA,NA,3.05767
"1498","ach","Nilo-Saharan","Nilotic","Uganda","Africa","acholi","Nilo-Saharan","Nilotic","Uganda","Africa","acholi",3,32.67,1563828.5,755565,11,23.7958,101.007,56.014,1.2106,9.0893,5.89861
"1499","aja","Nilo-Saharan","Kresh","Sudan","Africa","aja","Nilo-Saharan","Kresh","Sudan","Africa","aja",7.33,25.67,6579,50177,3,NA,NA,NA,NA,NA,2.30103
"1500","bfa","Nilo-Saharan","Nilotic","Sudan","Africa","bari","Nilo-Saharan","Nilotic","Sudan","Africa","bari",5,31.67,1369691,411061.5,11,25.5542,98.944,64.363,1.3537,7.8333,5.68124
"1501","bot","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","bongo","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","bongo",7.5,28.5,55753,288563,5,27.2083,86.917,79.556,1.3083,7,4.00363
"1502","daj","Nilo-Saharan","Daju","Sudan","Africa","dajudarfur","Nilo-Saharan","Daju","Sudan","Africa","dajudarfur",12.25,25.25,183915,698688,6,27.375,36,49.374,2.6084,4,5.1555
"1503","did","Nilo-Saharan","Surmic","Sudan","Africa","didinga","Nilo-Saharan","Surmic","Sudan","Africa","didinga",4.5,33.5,83607,207034,3,20.6125,70.375,48.028,1.3557,7.5,5
"1504","dip","Nilo-Saharan","Nilotic","Sudan","Africa","dinka","Nilo-Saharan","Nilotic","Sudan","Africa","dinka",8.5,28,3670367,1523002,28,27.4008,59.958,66.029,1.6972,5.4,5.50515
"1505","fvr","Nilo-Saharan","Fur","Sudan","Africa","fur","Nilo-Saharan","Fur","Sudan","Africa","fur",13.5,25,5390337.5,1083329.5,10.5,25.1861,44,64.235,2.7454,3.5556,5.70053
"1506","tbi","Nilo-Saharan","Eastern Jebel","Sudan","Africa","ingessana","Nilo-Saharan","Eastern Jebel","Sudan","Africa","ingessana",11.5,34,58172,121580,2,NA,NA,NA,NA,NA,4.82715
"1507","lwo","Nilo-Saharan","Nilotic","Sudan","Africa","luwo","Nilo-Saharan","Nilotic","Sudan","Africa","luwo",8,28,269607,355267,6,26.6667,89.833,80.745,1.4847,7,4.90309
"1508","bex","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","jurmodo","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","jurmodo",6,30,195462,438171,9,NA,NA,NA,NA,NA,5
"1509","tlo","Niger-Congo","Kordofanian","Sudan","Africa","jomang","Niger-Congo","Kordofanian","Sudan","Africa","jomang",10.58,30.5,7101,48262,2,NA,NA,NA,NA,NA,3.17609
"1510","xtc","Kadugli","Kadugli","Sudan","Africa","kadugli","Kadugli","Kadugli","Sudan","Africa","kadugli",11,29.67,68068,253555,5,NA,NA,NA,NA,NA,4.91116
"1511","kgo","Kadugli","Kadugli","Sudan","Africa","krongo","Kadugli","Kadugli","Sudan","Africa","krongo",10.5,30,21982,129446,2,NA,NA,NA,NA,NA,4.33622
"1512","kcr","Niger-Congo","Kordofanian","Sudan","Africa","katla","Niger-Congo","Kordofanian","Sudan","Africa","katla",11.83,29.33,21571,88284,4,NA,NA,NA,NA,NA,4.15253
"1513","laf","Niger-Congo","Kordofanian","Sudan","Africa","lafofa","Niger-Congo","Kordofanian","Sudan","Africa","lafofa",10.25,31.25,13470,141755,4,NA,NA,NA,NA,NA,2.77815
"1514","mhi","Nilo-Saharan","Moru-Madi","Uganda","Africa","madi","Nilo-Saharan","Moru-Madi","Uganda","Africa","madi",3.25,31.5,159295.5,280458,6.5,25.61805,99.146,57.5245,1.7036,8.66665,5.1719
"1515","mei","Nilo-Saharan","Nubian","Sudan","Africa","midob","Nilo-Saharan","Nubian","Sudan","Africa","midob",15.08,26.25,108232,151653,0,NA,NA,NA,NA,NA,4.69897
"1516","mgd","Nilo-Saharan","Moru-Madi","Sudan","Africa","moru","Nilo-Saharan","Moru-Madi","Sudan","Africa","moru",4.75,29.75,278146,377500,7,NA,NA,NA,NA,NA,4.8451
"1517","mor","Niger-Congo","Kordofanian","Sudan","Africa","moro","Niger-Congo","Kordofanian","Sudan","Africa","moro",11,30.17,65998,266525,7,NA,NA,NA,NA,NA,4.47712
"1518","jle","Niger-Congo","Kordofanian","Sudan","Africa","masakin","Niger-Congo","Kordofanian","Sudan","Africa","masakin",10.67,30,22542,135430,3,NA,NA,NA,NA,NA,4.57978
"1519","mls","Nilo-Saharan","Maban","Sudan","Africa","masalit","Nilo-Saharan","Maban","Sudan","Africa","masalit",13.33,22,979019.5,790900.5,14.5,25.56595,42.4205,63.629,2.57835,3.22725,5.38115
"1520","ghl","Nilo-Saharan","Nubian","Sudan","Africa","ghulfan","Nilo-Saharan","Nubian","Sudan","Africa","ghulfan",12,31,44000,99296,1,NA,NA,NA,NA,NA,4.20412
"1521","ndz","Niger-Congo","Adamawa-Ubangian","Sudan","Africa","ndogo","Niger-Congo","Adamawa-Ubangian","Sudan","Africa","ndogo",7.75,27,57752,130411,4,NA,NA,NA,NA,NA,4.36816
"1522","nyi","Nilo-Saharan","Nyimang","Sudan","Africa","nyimang","Nilo-Saharan","Nyimang","Sudan","Africa","nyimang",12.17,29.33,46096,116566,2,NA,NA,NA,NA,NA,4.8451
"1523","ras","Niger-Congo","Kordofanian","Sudan","Africa","orig","Niger-Congo","Kordofanian","Sudan","Africa","orig",12.17,30.83,65404,148839,4,26.65,60.25,69.043,1.7021,5,4.55313
"1524","otr","Niger-Congo","Kordofanian","Sudan","Africa","otoro","Niger-Congo","Kordofanian","Sudan","Africa","otoro",11.17,30.5,10230,58285,3,NA,NA,NA,NA,NA,4
"1525","lkr","Nilo-Saharan","Nilotic","Sudan","Africa","pari","Nilo-Saharan","Nilotic","Sudan","Africa","pari",5,32.5,10839,58333,0,NA,NA,NA,NA,NA,4.44716
"1526","lok","Niger-Congo","Western Mande","Sierra Leone","Africa","loko","Niger-Congo","Western Mande","Sierra Leone","Africa","loko",9.33,-12.08,92456,226421,6,NA,NA,NA,NA,NA,5.0607
"1527","ndv","Niger-Congo","Northern Atlantic","Senegal","Africa","ndut","Niger-Congo","Northern Atlantic","Senegal","Africa","ndut",14.92,-16.92,5707,42475,6,25.75,36.333,58.305,1.6545,3,4.54407
"1528","snf","Niger-Congo","Northern Atlantic","Senegal","Africa","noon","Niger-Congo","Northern Atlantic","Senegal","Africa","noon",14.83,-16.83,14252,68602,7,25.8722,43.194,71.89,1.8123,3,4.47458
